id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
10314-265,train-ut,1668.560,1673.350,4.790,어느 떼 ㅎ.ㄴ 번 ㅎ.ㄴ 번 딱 먹어네 안 먹더라고 어떤 거 묵은 짐치 누게 언제? 요자기 저녁 먹을 아니우다!,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-266,train-ut,1674.610,1684.820,10.210,나 딱 바서 그떼 감자탕 먹은 거 아니꽈? 그저기- 그직에? 음 그저께? 경 헤 부난? 새 거 담은 거 주언? 음 쩌 이거 준 거 아이가게! 이거 아이가! 감저 먹을 뗀 짐치 잘 먹어집니다 밥 먹다 남은 거 게난 나도,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-267,train-ut,1684.820,1686.850,2.030,밥 먹을 떼보다 나도 경 허우다 에,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-268,train-ut,1688.090,1690.600,2.510,밥 먹을 떼보다 그게 왜냐,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-269,train-ut,1691.150,1696.990,5.840,"가심 안 달룹젱 바- 가- 감저, 감저 먹을 떼가 김친 잘 먹어져 조금 가심 달롸 못 살주",elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-270,test-id,1697.590,1700.370,2.780,난 가심 달롸 접ㅁ- 달롸- 달룬 적은,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-271,train-ut,1701.010,1703.250,2.240,그거는 그 젊은 소리 허지 말아 거난에,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-272,train-ut,1703.870,1706.430,2.560,쏙 쓰령이 쏙 쓰려근에 그냥 아 속,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-273,train-ut,1707.620,1711.140,3.520,엇이아 다 깎아 먹어불라 아 이거 다 어떵 먹어,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-274,train-ut,1711.670,1713.940,2.270,다 못 먹건 놔뒁 잇당 먹고 ㅎ.ㄴ 될테주,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-275,train-ut,1715.790,1720.310,4.520,네 게 나 존존헌 것도#게 #나도 네 게나 먹어서,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-276,train-ut,1722.460,1728.840,6.380,다섯 게 나 우리 셋년 앗엉 온 거를 ㅎ.ㄴ 번 쳥 먹어 봐사 되켜 것두 벌겅헌 감전디 막 맛 좋덴 허멍 헨게,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-277,test-id,1734.500,1738.110,3.610,,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-278,train-ut,1741.800,1745.660,3.860,영 먹으난 좋은게 영 헹 놔 내 불라 먹으난 좋아 먹으난 좋아,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-279,train-ut,1746.680,1749.730,3.050,먹엉 궂인 거 잇이아 어디다 두코,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-280,train-ut,1752.340,1755.060,2.720,배껫디다 두게 베께라도 갔다다 뒁,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-281,train-ut,1758.510,1766.910,8.400,아이구 인칙에 이거 ㄲ.ㄹ앙 앚일걸 엉둥이 아판 기냥 또꼬망 아판 아이고 나 따문에 우린 그런 그런 것이 엇엉,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-282,train-ut,1769.670,1771.840,2.170,아니 이제- 이- 연젠 겅 아녜나신디 이젠 막,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-283,train-ut,1773.060,1779.440,6.380,ㅅ.ㄹ 엇이난 아프는 셍이라 엉둥이에 땅땅헌 데 앚이민 막 겨구야 연제 다쳐난 디야,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-284,train-ut,1779.960,1789.980,10.020,이레 그 꽝 다쳐난 디가야 음 경 허주게 경 허는 #게 이 누뜰엉 아판게 그 다쳐난 디가 이 민짱헌 장판지에 #영 #허민 막 아파 #-서 우리 집에 뭐 도렝 허민 고싸도 앚이켕,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-285,train-ut,1789.980,1798.770,8.790,앚이켕 무사 이건 #엇어- #치와 #끊엉 #허렌 그믄 그- 것두 데가리 씨는 거 또꼬망에 ㄲ.랑 앚이렌 기냥 메 어이고 나는 이거 머 고- 또꼬망에도 앚이고 벨 거 다,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-286,train-ut,1805.020,1808.950,3.930,,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-287,train-ut,1809.560,1814.540,4.980,앚인 떼 만이만 ㅎ.썰 펜안 허여도 좋을,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-288,train-ut,1816.450,1819.270,2.820,야 그 몬저 엇어진 헨드폰 잇일 떼도,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-289,train-ut,1820.760,1825.930,5.170,ㅇㅇㅇ이엔 허는 아이가 그 메쎄지를 잘 보네언 헨게야 이것두야 적어지엇더라야,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-290,train-ut,1826.470,1829.440,2.970,그 아이가 이 뮈신 그 뮈신 어젠,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-291,train-ut,1830.330,1838.600,8.270,이 으- 에이- 에이케- 뮈신 므시거 헌디서 이젠 헨드폰 헌 떼 오래 되언 거라부난 거 무시거 보네주켄 아이고 세거 바깟저,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-292,train-ut,1839.450,1843.010,3.560,세거 바깠어요 허멍 툭 끊언,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-293,train-ut,1845.570,1847.720,2.150,게난 펀칙헌 거 놔둰에 이제 좀 머,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-294,train-ut,1848.450,1850.710,2.260,또 나,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-295,train-ut,1851.220,1855.680,4.460,허민 저기 저 이제 공꺼루 이거 바까 주꺼렝 허멍이,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-296,train-ut,1856.430,1860.410,3.980,거 아유 나 그거구 저거구 필요 엇뎅 우리 공껄루 바까주켄 기어 말은,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-297,train-ut,1860.970,1871.020,10.050,경헌디 모르주게 공껀 무신 공꺼게 말이 겅허주 저나 온 떼 표준어 안썸- 좋켔더라이 이번에 헤,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-298,train-ut,1871.020,1877.810,6.790,헤 보니까 할망 인 중 진짜 할망 인 중 알아본 셍 이라라게 거 이거 #봅서 이거 영 되는 거,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-299,train-ut,1879.890,1888.360,8.470,게난 그거를 썸서? 헐 충을 알아사 씨주 그 ㅎ.꼼 베우주게 거 ㅎ.ㄴ 번 여 영만 헤 밧주 아이덜안띠 베웁주게,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-300,train-ut,1888.880,1899.020,10.140,이거 뭐 ㅎ.는 것곤 헤근에 단추 번호여 뭐여 헤두 난 눌리지 아녀 그냥 요디만 허주 우리는 머 바- 받으는 거 허는 거 밖이 더 헤게 헐 충을 몰리난 헐 충을 몰라노난 여- 이거 잉 여 이추룩두 되구 필요 엇어 겨난 이거 그런,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-301,train-ut,1899.020,1905.370,6.350,되구 영도 이 야 이거 이거 보라 영두 되고이 그런 거 헙셍 골아라만은 나 안헤키어 헤헤헤 신기허꽈? 영두 되구 으 영두 영두 되고이,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-302,train-ut,1906.020,1916.490,10.470,신기 허더라 이거 이거 영 되두- 영두 되국 이추룩두 되구 이거 보라 게난 쉽데가 이것도? 헐 충을 알아사 씨는 거를 어떵 이거 제미 비ㄸ져근엥아 아이들 막 게,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-303,train-ut,1916.490,1919.630,3.140,막 께엄 허듯 허주 헐 충을 몰라신디 무신,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-304,train-ut,1920.170,1923.280,3.110,헐 충을 알아도 잘못 강 누뜰어 불민 잘못 되카부덴 헤근에 그냥,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-305,train-ut,1923.980,1933.490,9.510,이것도 나도이 카메라 골아줜에이 헌 서너 번 꼿을 꼿을 워낙 좋아헤근에 꼿을 찍어 봤어 사진을 칙을 외 경헌디 이젠 그것도 서넌 번 헤나난 실펀,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-306,train-ut,1934.310,1942.320,8.010,꼿 찍음이랑말앙 헸잖아 살- 쩌 사진 찍으는 것두 이서도 사진을 찍으는 건지 어떵 허는 건지 알 게 뭐라,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-307,train-ut,1942.830,1952.900,10.070,이게? 응 니네 집이서 무시거 찍으젠? 아니 누게 집 꼿이나 있어야 꼿이라두 찍으지 영상 이거 통화두 된덴 허는 거라 이거이 어 안되는 게 엇인게,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-308,train-ut,1954.110,1961.240,7.130,아 다 잇인게 다 다 된덴 헤라게 우리 저 ㅅ- 겐디 헐 쭝 몰라부난이 우리는 이런 비싼 거 헐 필요가 없뎅 헐 쭝을 몰라노난 사용,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-309,test-id,1963.020,1967.130,4.110,좋은 건게 받는 거하고 허는 거 밖에 아녜는디 무신,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-310,train-ut,1969.960,1980.240,10.280,요 붖- 저 단축번호 그 입력은 다 된 거? 응 단축번호 저 이 아이덜 입력은 다 된 거 음 단추번호는 그 무시거 헐 떼 입력 헤 눌르는 거,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-311,train-ut,1980.240,1984.880,4.640,거 ? 무시거마씀? 거 단추번호 무시거 헐 떼 눌리는 거? 거 아이들 주소게,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-312,train-ut,1985.490,1991.340,5.850,아이덜 주소는 그 단취번오 눌리믄 나오는 거? 아니 저 번호 눌리민 다 나와 거난,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-313,train-ut,1992.190,2002.100,9.910,이 아레 번호를 눌리민 그런 것들은 게난 우리사 기냥 버- 거 번호 ### 이름 이름 기냥 번호 사- 일 번 이 번 삼 번 이추룩 헤부난에 음 게난 거난 일 번을 ㅌ.ㄱ 눌르믄 응 일 번 ㅌ.ㄱ 눌르믄 우리 족은년,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-314,train-ut,2003.040,2005.790,2.750,ㅇㅇㅇ 전화 가는 거 하하 전화 #헤빗우다,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-315,train-ut,2008.720,2013.690,4.970,예 전화 온다 이제 이 무사 헤 낫우꽈 이엔 #허멍 에 기꽈? 전화 와,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-316,train-ut,2015.950,2020.010,4.060,전화두 크구이 음 거난,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-317,train-ut,2021.500,2025.770,4.270,우리 좋덴 허멍이 애... 우리,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-318,train-ut,2026.340,2035.490,9.150,그거 다 허지도 못 헌디 기능 하영 잇인 거 사 왔잖아 이년 동안 헨디 이년 어 이년 허믄 바꿀 거옌 헤라 음 뭐 바꿀 필요가 잇우꽈? 그,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-319,train-ut,2036.280,2040.340,4.060,"자기네 그 전화번호 써주는 거 아니, 통화번호 어 어",elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-320,train-ut,2043.250,2045.710,2.460,야 요디야 불 들어 올 떼게민야,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-321,train-ut,2046.500,2051.900,5.400,그 충전 헐 떼 크게시리 빤헷닥 싹 족아 지국 겅 허더라야,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-322,train-ut,2058.910,2063.360,4.450,참 전화 겉이 희안헌 것이 엇어이 그 외국 천지국을 다,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-323,train-ut,2064.490,2066.630,2.140,되는 거 보민이,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-324,test-id,2071.400,2075.480,4.080,어떵 나머지를 허카 헤라 확 헤라게 확 헤불라게 다 확,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10314-325,train-ut,2076.000,2078.460,2.460,확 확 헤 불라 확 다 헤 비어사주 이제 ㅎ.ㄴ 장 반 남은 거,elar,https://www.elararchive.org/uncategorized/SO_518b67d0-9788-4394-b15e-a9846b776f54/
10000,train-sh,0.000,0.835,0.835,숫구락,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s01_spoon.mp3
10001,train-sh,0.000,0.717,0.717,저붐,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s02_chopsticks.mp3
10002,train-sh,0.000,0.618,0.618,미깡,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s05_tangerine.mp3
10003,train-sh,0.000,1.095,1.095,대맹생이,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s06_head.mp3
10004,train-sh,0.000,0.813,0.813,어멍,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s08_mother.mp3
10005,train-sh,0.000,0.805,0.805,아방,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s09_father.mp3
10006,train-sh,0.000,0.915,0.915,궤기,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s10_meat.mp3
10007,train-sh,0.000,1.223,1.223,독새기,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s11_egg.mp3
10008,train-sh,0.000,1.180,1.180,호꼼,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s15_alittle.mp3
10009,train-sh,0.000,0.835,0.835,숟구락,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s01_spoon.mp3
10010,train-sh,0.000,1.095,1.095,대맹생,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/s06_head.mp3
10011,train-sh,0.000,0.952,0.952,나,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0001_KMS_I.mp3
10012,train-sh,0.000,2.417,2.417,나,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0001_KMS_I-ex.mp3
10013,train-sh,0.000,0.628,0.628,느,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0002_KMS_you.mp3
10014,train-sh,0.000,0.801,0.801,우리,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0003_KMS_we.mp3
10015,train-sh,0.000,1.479,1.479,우리,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0003_KMS_we-ex.mp3
10016,train-sh,0.000,1.616,1.616,이거,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0004_KMS_this-ex.mp3
10017,train-sh,0.000,0.786,0.786,저거,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0005_KMS_that.mp3
10018,train-sh,0.000,2.532,2.532,저거,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0005_KMS_that-ex2.mp3
10019,train-sh,0.000,0.981,0.981,누게,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0006_KMS_who.mp3
10020,train-sh,0.000,1.645,1.645,누게,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0006_KMS_who-ex.mp3
10021,train-sh,0.000,0.880,0.880,무싱거,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0007_KMS_what.mp3
10022,train-sh,0.000,1.623,1.623,무싱거,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0007_KMS_what-ex.mp3
10023,train-sh,0.000,2.237,2.237,은다,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0008_KMS_not-ex.mp3
10024,train-sh,0.000,0.931,0.931,몬딱,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0009_KMS_all.mp3
10025,train-sh,0.000,1.912,1.912,몬딱,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0009_KMS_all-ex.mp3
10026,train-sh,0.000,0.981,0.981,하영,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0010_KMS_many.mp3
10027,train-sh,0.000,1.674,1.674,하영,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0010_KMS_many-ex.mp3
10028,train-sh,0.000,0.902,0.902,호나,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0011_KMS_one.mp3
10029,train-sh,0.000,1.739,1.739,호나,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0011_KMS_one-ex.mp3
10030,train-sh,0.000,0.887,0.887,두게,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0012_KMS_two.mp3
10031,train-sh,0.000,1.919,1.919,두게,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0012_KMS_two-ex.mp3
10032,train-sh,0.000,1.760,1.760,큰큰헌,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0013_KMS_big-ex2.mp3
10033,train-sh,0.000,1.356,1.356,진진헌,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0014_KMS_long.mp3
10034,train-sh,0.000,1.955,1.955,진진헌,talking_dictionary,https://talkingdictionary.swarthmore.edu/media/jeju/aud/041614_0014_KMS_long-ex.mp3
